,Year,Depth,Month,Day,po4
599,1969.0,125.0,10.0,10.142857142857142,1.9757142857142855
600,1969.0,125.0,11.0,24.5,2.355
601,1969.0,125.0,12.0,11.0,2.18
602,1969.0,128.0,12.0,2.0,1.97
603,1969.0,135.0,3.0,8.0,1.8
604,1969.0,141.0,3.0,8.0,3.3
605,1969.0,150.0,1.0,27.5,3.795
606,1969.0,150.0,3.0,6.0,3.9
607,1969.0,150.0,4.0,21.5,4.623333333333333
608,1969.0,150.0,8.0,7.0,2.9
609,1969.0,150.0,10.0,10.142857142857142,2.5500000000000003
610,1969.0,150.0,11.0,24.5,3.05
611,1969.0,150.0,12.0,11.0,3.19
612,1969.0,152.0,12.0,2.0,3.32
613,1969.0,157.0,3.0,8.0,5.3
614,1969.0,164.0,3.0,8.0,5.5
615,1969.0,174.0,12.0,2.0,4.14
616,1969.0,175.0,1.0,27.5,4.0616666666666665
617,1969.0,175.0,3.0,6.0,5.2725
618,1969.0,175.0,4.0,21.5,4.97
619,1969.0,175.0,10.0,10.142857142857142,4.572857142857143
620,1969.0,175.0,11.0,24.5,3.96
621,1969.0,175.0,12.0,11.0,3.6633333333333336
622,1969.0,180.0,3.0,8.0,5.1
623,1969.0,188.0,3.0,8.0,6.2
624,1969.0,199.0,12.0,2.0,3.25
625,1969.0,200.0,1.0,27.5,5.033333333333333
626,1969.0,200.0,3.0,6.0,5.975
627,1969.0,200.0,4.0,21.5,5.565
628,1969.0,200.0,8.0,7.0,7.8
629,1969.0,200.0,10.0,10.142857142857142,5.271428571428571
630,1969.0,200.0,11.0,24.5,3.935
631,1969.0,200.0,12.0,11.0,3.5366666666666666
632,1969.0,202.0,3.0,8.0,6.0
633,1969.0,209.0,3.0,8.0,6.4
634,1969.0,211.0,3.0,8.0,6.0
635,1969.0,212.0,12.0,2.0,3.23
636,1969.0,219.0,3.0,8.0,7.8
637,1969.0,225.0,1.0,27.5,5.448333333333333
638,1969.0,225.0,3.0,6.0,6.6
639,1969.0,225.0,4.0,21.5,6.131666666666667
640,1969.0,225.0,10.0,10.142857142857142,5.7
641,1969.0,225.0,11.0,24.5,2.465
642,1969.0,225.0,12.0,11.0,2.3866666666666667
643,1969.0,233.0,3.0,6.666666666666667,7.633333333333333
644,1969.0,235.0,3.0,5.0,8.4
645,1969.0,235.0,10.0,10.0,8.200000000000001
646,1969.0,238.0,3.0,5.0,7.8
647,1969.0,238.0,10.0,8.5,2.29
648,1969.0,239.0,3.0,4.0,8.6
649,1969.0,240.0,1.0,27.5,5.941666666666666
650,1969.0,240.0,3.0,4.0,7.7
651,1969.0,240.0,4.0,21.5,6.415
652,1969.0,240.0,8.0,7.0,8.3
653,1969.0,240.0,10.0,10.25,4.6
654,1969.0,240.0,11.0,24.5,1.885
655,1969.0,240.0,12.0,11.0,2.1933333333333334
656,1970.0,0.0,1.0,22.6,0.28200000000000003
657,1970.0,0.0,6.0,8.5,0.05
658,1970.0,0.0,9.0,3.0,0.03
659,1970.0,0.0,10.0,15.0,0.1
660,1970.0,1.0,3.0,27.0,0.36
661,1970.0,1.0,4.0,3.5,0.265
662,1970.0,1.0,5.0,18.0,0.07
663,1970.0,5.0,1.0,19.0,0.38
664,1970.0,5.0,6.0,8.0,0.05
665,1970.0,5.0,9.0,3.0,0.03
666,1970.0,5.0,10.0,15.0,0.1
667,1970.0,5.0,11.0,6.0,0.17
668,1970.0,10.0,1.0,22.6,0.292
669,1970.0,10.0,3.0,27.0,0.3
670,1970.0,10.0,4.0,3.5,0.26
671,1970.0,10.0,5.0,18.0,0.02
672,1970.0,10.0,6.0,8.5,0.055
673,1970.0,10.0,9.0,3.0,0.03
674,1970.0,10.0,10.0,15.0,0.08
675,1970.0,10.0,11.0,6.0,0.14
676,1970.0,15.0,1.0,19.0,0.35
677,1970.0,15.0,6.0,8.0,0.05
678,1970.0,15.0,9.0,3.0,0.03
679,1970.0,15.0,10.0,15.0,0.07
680,1970.0,19.0,3.0,27.0,0.35
681,1970.0,20.0,1.0,19.0,0.34
682,1970.0,20.0,4.0,3.0,0.28
683,1970.0,20.0,5.0,18.0,0.07
684,1970.0,20.0,6.0,8.0,0.06
685,1970.0,20.0,9.0,3.0,0.04
686,1970.0,20.0,10.0,15.0,0.08
687,1970.0,20.0,11.0,6.0,0.16
688,1970.0,29.0,3.0,27.0,0.33
689,1970.0,30.0,1.0,22.6,0.298
690,1970.0,30.0,4.0,3.5,0.295
691,1970.0,30.0,5.0,18.0,0.12
692,1970.0,30.0,6.0,8.5,0.09
693,1970.0,30.0,9.0,3.0,0.1
694,1970.0,30.0,10.0,15.0,0.09
695,1970.0,30.0,11.0,6.0,0.16
696,1970.0,39.0,3.0,27.0,0.33
697,1970.0,40.0,1.0,19.0,0.33
698,1970.0,40.0,4.0,3.0,0.33
699,1970.0,40.0,5.0,18.0,0.16
700,1970.0,40.0,6.0,8.0,0.12
701,1970.0,40.0,9.0,3.0,0.11
702,1970.0,40.0,10.0,15.0,0.21
703,1970.0,40.0,11.0,6.0,0.16
704,1970.0,48.0,3.0,27.0,0.37
705,1970.0,50.0,1.0,22.6,0.32
706,1970.0,50.0,4.0,3.5,0.235
707,1970.0,50.0,5.0,18.0,0.11
708,1970.0,50.0,6.0,8.5,0.11
709,1970.0,50.0,9.0,3.0,0.16
710,1970.0,50.0,10.0,15.0,0.28
711,1970.0,50.0,11.0,6.0,0.22
712,1970.0,58.0,3.0,27.0,0.32
713,1970.0,60.0,1.0,19.0,0.4
714,1970.0,60.0,4.0,3.0,0.28
715,1970.0,60.0,5.0,18.0,0.77
716,1970.0,60.0,6.0,8.0,0.2
717,1970.0,60.0,9.0,3.0,0.35
718,1970.0,60.0,10.0,15.0,0.47
719,1970.0,60.0,11.0,6.0,0.51
720,1970.0,66.0,3.0,27.0,0.33
721,1970.0,70.0,1.0,22.6,1.476
722,1970.0,70.0,4.0,3.5,1.09
723,1970.0,70.0,5.0,18.0,1.99
724,1970.0,70.0,6.0,8.5,0.67
725,1970.0,70.0,9.0,3.0,0.99
726,1970.0,70.0,10.0,15.0,0.77
727,1970.0,70.0,11.0,6.0,1.54
728,1970.0,75.0,3.0,27.0,1.69
729,1970.0,80.0,1.0,19.0,1.91
730,1970.0,80.0,4.0,3.0,1.4
731,1970.0,80.0,5.0,18.0,2.0
732,1970.0,80.0,6.0,8.0,1.48
733,1970.0,80.0,9.0,3.0,1.51
734,1970.0,80.0,10.0,15.0,1.19
735,1970.0,80.0,11.0,6.0,1.65
736,1970.0,84.0,3.0,27.0,2.14
737,1970.0,90.0,1.0,19.0,2.12
738,1970.0,90.0,4.0,3.0,2.12
739,1970.0,90.0,5.0,18.0,1.8
740,1970.0,90.0,6.0,8.0,1.45
741,1970.0,90.0,9.0,3.0,1.67
742,1970.0,90.0,10.0,15.0,1.48
743,1970.0,90.0,11.0,6.0,1.65
744,1970.0,93.0,3.0,27.0,1.87
745,1970.0,100.0,1.0,22.6,1.98
746,1970.0,100.0,4.0,3.5,1.58
747,1970.0,100.0,5.0,18.0,1.59
748,1970.0,100.0,6.0,8.5,1.455
749,1970.0,100.0,9.0,3.0,1.69
750,1970.0,100.0,10.0,15.0,1.49
751,1970.0,100.0,11.0,6.0,1.65
752,1970.0,103.0,3.0,27.0,1.83
753,1970.0,110.0,4.0,3.0,1.65
754,1970.0,110.0,5.0,18.0,1.67
755,1970.0,110.0,11.0,6.0,1.74
756,1970.0,117.0,3.0,27.0,1.9
757,1970.0,125.0,1.0,22.6,1.7420000000000002
758,1970.0,125.0,4.0,3.5,2.1399999999999997
759,1970.0,125.0,5.0,18.0,1.74
760,1970.0,125.0,6.0,8.5,1.5550000000000002
761,1970.0,125.0,9.0,3.0,1.95
762,1970.0,125.0,10.0,15.0,1.61
763,1970.0,125.0,11.0,6.0,1.87
764,1970.0,140.0,3.0,27.0,2.48
765,1970.0,150.0,1.0,22.6,2.532
766,1970.0,150.0,4.0,3.5,2.785
767,1970.0,150.0,5.0,18.0,2.65
768,1970.0,150.0,6.0,8.5,1.725
769,1970.0,150.0,9.0,3.0,2.39
770,1970.0,150.0,10.0,15.0,2.1
771,1970.0,150.0,11.0,6.0,2.52
772,1970.0,163.0,3.0,27.0,2.77
773,1970.0,175.0,1.0,22.6,3.47
774,1970.0,175.0,4.0,3.5,2.51
775,1970.0,175.0,5.0,18.0,2.23
776,1970.0,175.0,6.0,8.5,1.905
777,1970.0,175.0,9.0,3.0,2.26
778,1970.0,175.0,10.0,15.0,2.22
779,1970.0,175.0,11.0,6.0,2.47
780,1970.0,186.0,3.0,27.0,2.26
781,1970.0,200.0,1.0,22.6,2.856
782,1970.0,200.0,4.0,3.5,2.19
783,1970.0,200.0,5.0,18.0,2.12
784,1970.0,200.0,6.0,8.5,1.79
785,1970.0,200.0,9.0,3.0,2.16
786,1970.0,200.0,10.0,15.0,2.0
787,1970.0,200.0,11.0,6.0,2.32
788,1970.0,210.0,3.0,27.0,1.97
789,1970.0,224.0,3.0,27.0,1.76
790,1970.0,225.0,1.0,22.6,2.154
791,1970.0,225.0,4.0,3.5,1.8199999999999998
792,1970.0,225.0,5.0,18.0,1.73
793,1970.0,225.0,6.0,8.5,1.635
794,1970.0,225.0,9.0,3.0,1.96
795,1970.0,225.0,10.0,15.0,2.13
796,1970.0,235.0,4.0,3.5,1.635
797,1970.0,235.0,5.0,18.0,1.52
798,1970.0,237.0,6.0,8.0,1.54
799,1970.0,237.0,10.0,15.0,2.17
800,1970.0,238.0,3.0,27.0,1.59
801,1970.0,240.0,1.0,22.6,1.97
802,1970.0,240.0,6.0,9.0,1.6
803,1970.0,240.0,9.0,3.0,2.2
804,1970.0,240.0,11.0,6.0,2.23
805,1971.0,0.0,1.0,14.0,0.22
806,1971.0,0.0,2.0,19.0,0.24
807,1971.0,0.0,3.0,29.0,0.41
808,1971.0,0.0,4.0,22.0,0.29
809,1971.0,0.0,8.0,19.0,0.22
810,1971.0,0.0,12.0,2.0,0.23
811,1971.0,1.0,5.0,26.0,0.07
812,1971.0,1.0,8.0,9.0,0.06
813,1971.0,1.0,10.0,8.0,0.06
814,1971.0,5.0,1.0,14.0,0.23
815,1971.0,5.0,4.0,22.0,0.26
816,1971.0,5.0,8.0,19.0,0.22
817,1971.0,5.0,12.0,2.0,0.18
818,1971.0,10.0,1.0,14.0,0.18
819,1971.0,10.0,2.0,19.0,0.24
820,1971.0,10.0,3.0,29.0,0.41
821,1971.0,10.0,4.0,22.0,0.27
822,1971.0,10.0,5.0,26.0,0.07
823,1971.0,10.0,8.0,14.0,0.12
824,1971.0,10.0,10.0,8.0,0.07
825,1971.0,10.0,12.0,2.0,0.19
826,1971.0,15.0,1.0,14.0,0.23
827,1971.0,15.0,4.0,22.0,0.28
828,1971.0,15.0,8.0,19.0,0.24
829,1971.0,15.0,12.0,2.0,0.21
830,1971.0,20.0,1.0,14.0,0.25
831,1971.0,20.0,2.0,19.0,0.24
832,1971.0,20.0,3.0,29.0,0.45
833,1971.0,20.0,4.0,22.0,0.28
834,1971.0,20.0,5.0,26.0,0.06
835,1971.0,20.0,8.0,14.0,0.135
836,1971.0,20.0,10.0,8.0,0.07
837,1971.0,20.0,12.0,2.0,0.17
838,1971.0,30.0,1.0,14.0,0.24
839,1971.0,30.0,2.0,19.0,0.24
840,1971.0,30.0,3.0,29.0,0.45
841,1971.0,30.0,4.0,22.0,0.28
842,1971.0,30.0,5.0,26.0,0.06
843,1971.0,30.0,8.0,14.0,0.17500000000000002
844,1971.0,30.0,10.0,8.0,0.06
845,1971.0,30.0,12.0,2.0,0.18
846,1971.0,40.0,1.0,14.0,0.26
847,1971.0,40.0,2.0,19.0,0.24
848,1971.0,40.0,3.0,29.0,0.45
849,1971.0,40.0,4.0,22.0,0.29
850,1971.0,40.0,5.0,26.0,0.04
851,1971.0,40.0,8.0,14.0,0.27
852,1971.0,40.0,10.0,8.0,0.25
853,1971.0,40.0,12.0,2.0,0.17
854,1971.0,50.0,1.0,14.0,0.23
855,1971.0,50.0,2.0,19.0,0.24
856,1971.0,50.0,3.0,29.0,0.45
857,1971.0,50.0,4.0,22.0,0.3
858,1971.0,50.0,5.0,26.0,0.12
859,1971.0,50.0,8.0,14.0,0.295
860,1971.0,50.0,10.0,8.0,0.27
861,1971.0,50.0,12.0,2.0,0.17
862,1971.0,60.0,1.0,14.0,0.28
863,1971.0,60.0,2.0,19.0,0.27
864,1971.0,60.0,3.0,29.0,0.6
865,1971.0,60.0,4.0,22.0,0.61
866,1971.0,60.0,5.0,26.0,0.17
867,1971.0,60.0,8.0,14.0,0.44999999999999996
868,1971.0,60.0,10.0,8.0,0.44
869,1971.0,60.0,12.0,2.0,0.17
870,1971.0,70.0,1.0,14.0,1.89
871,1971.0,70.0,2.0,19.0,0.84
872,1971.0,70.0,3.0,29.0,2.2
873,1971.0,70.0,4.0,22.0,1.64
874,1971.0,70.0,5.0,26.0,0.67
875,1971.0,70.0,8.0,14.0,1.47
876,1971.0,70.0,10.0,8.0,1.21
877,1971.0,70.0,12.0,2.0,0.23
878,1971.0,80.0,1.0,14.0,1.78
879,1971.0,80.0,2.0,19.0,1.75
880,1971.0,80.0,3.0,29.0,1.92
881,1971.0,80.0,4.0,22.0,1.7
882,1971.0,80.0,5.0,26.0,1.4
883,1971.0,80.0,8.0,14.0,2.17
884,1971.0,80.0,10.0,8.0,1.93
885,1971.0,80.0,12.0,2.0,1.21
886,1971.0,90.0,1.0,14.0,1.82
887,1971.0,90.0,2.0,19.0,1.95
888,1971.0,90.0,3.0,29.0,2.31
889,1971.0,90.0,4.0,22.0,1.87
890,1971.0,90.0,5.0,26.0,1.61
891,1971.0,90.0,8.0,14.0,2.275
892,1971.0,90.0,10.0,8.0,2.17
893,1971.0,90.0,12.0,2.0,1.95
894,1971.0,100.0,1.0,14.0,1.71
895,1971.0,100.0,2.0,19.0,1.77
896,1971.0,100.0,3.0,29.0,2.31
897,1971.0,100.0,4.0,22.0,1.69
898,1971.0,100.0,5.0,26.0,1.61
899,1971.0,100.0,8.0,14.0,2.13
900,1971.0,100.0,10.0,8.0,2.14
901,1971.0,100.0,12.0,2.0,2.04
902,1971.0,110.0,2.0,19.0,1.77
903,1971.0,110.0,3.0,29.0,2.31
904,1971.0,110.0,5.0,26.0,1.61
905,1971.0,110.0,8.0,9.0,2.16
906,1971.0,110.0,10.0,8.0,2.14
907,1971.0,125.0,1.0,14.0,2.11
908,1971.0,125.0,2.0,19.0,1.77
909,1971.0,125.0,3.0,29.0,2.17
910,1971.0,125.0,4.0,22.0,1.85
911,1971.0,125.0,5.0,26.0,1.61
912,1971.0,125.0,8.0,14.0,2.48
913,1971.0,125.0,10.0,8.0,2.09
914,1971.0,125.0,12.0,2.0,2.19
915,1971.0,150.0,1.0,14.0,2.42
916,1971.0,150.0,2.0,19.0,1.97
917,1971.0,150.0,3.0,29.0,2.43
918,1971.0,150.0,4.0,22.0,2.24
919,1971.0,150.0,5.0,26.0,1.9
920,1971.0,150.0,8.0,14.0,2.755
921,1971.0,150.0,10.0,8.0,2.71
922,1971.0,150.0,12.0,2.0,2.71
923,1971.0,175.0,1.0,14.0,2.51
924,1971.0,175.0,2.0,19.0,2.43
925,1971.0,175.0,3.0,29.0,2.58
926,1971.0,175.0,4.0,22.0,2.34
927,1971.0,175.0,5.0,26.0,1.91
928,1971.0,175.0,8.0,14.0,3.2
929,1971.0,175.0,10.0,8.0,3.02
930,1971.0,175.0,12.0,2.0,3.55
931,1971.0,200.0,1.0,14.0,2.46
932,1971.0,200.0,2.0,19.0,2.36
933,1971.0,200.0,3.0,29.0,2.71
934,1971.0,200.0,4.0,22.0,2.5
935,1971.0,200.0,5.0,26.0,1.89
936,1971.0,200.0,8.0,14.0,3.21
937,1971.0,200.0,10.0,8.0,3.43
938,1971.0,200.0,12.0,2.0,3.68
939,1971.0,225.0,1.0,14.0,2.53
940,1971.0,225.0,2.0,19.0,2.36
941,1971.0,225.0,3.0,29.0,2.55
942,1971.0,225.0,4.0,22.0,2.63
943,1971.0,225.0,5.0,26.0,2.0
944,1971.0,225.0,8.0,14.0,4.1850000000000005
945,1971.0,225.0,10.0,8.0,4.96
946,1971.0,225.0,12.0,2.0,4.4
947,1971.0,235.0,4.0,22.0,2.88
948,1971.0,235.0,12.0,2.0,4.83
949,1971.0,238.0,8.0,9.0,6.1
950,1971.0,240.0,1.0,14.0,2.58
951,1971.0,240.0,2.0,19.0,2.36
952,1971.0,240.0,3.0,29.0,2.6
953,1971.0,240.0,5.0,26.0,2.95
954,1971.0,240.0,10.0,8.0,6.2
955,1971.0,245.0,8.0,19.0,5.17
956,1972.0,0.0,3.0,2.0,0.36
957,1972.0,0.0,5.0,26.0,0.13
958,1972.0,0.0,8.0,20.0,0.05
959,1972.0,0.0,10.0,31.0,0.12
960,1972.0,1.0,4.0,9.0,0.35
961,1972.0,1.0,5.0,19.0,0.12
962,1972.0,1.0,8.0,10.0,0.04
963,1972.0,5.0,3.0,2.0,0.35
964,1972.0,5.0,5.0,26.0,0.1
965,1972.0,5.0,8.0,20.0,0.04
966,1972.0,5.0,10.0,31.0,0.13
967,1972.0,10.0,3.0,2.0,0.36
968,1972.0,10.0,4.0,9.0,0.36
969,1972.0,10.0,5.0,22.5,0.065
970,1972.0,10.0,8.0,15.0,0.03
971,1972.0,10.0,10.0,31.0,0.11
972,1972.0,15.0,3.0,2.0,0.33
973,1972.0,15.0,5.0,26.0,0.1
974,1972.0,15.0,8.0,20.0,0.09
975,1972.0,15.0,10.0,31.0,0.12
976,1972.0,20.0,3.0,2.0,0.35
977,1972.0,20.0,4.0,9.0,0.36
978,1972.0,20.0,5.0,22.5,0.12000000000000001
979,1972.0,20.0,8.0,15.0,0.125
980,1972.0,20.0,10.0,31.0,0.13
981,1972.0,30.0,3.0,2.0,0.37
982,1972.0,30.0,4.0,9.0,0.42
983,1972.0,30.0,5.0,22.5,0.135
984,1972.0,30.0,8.0,15.0,0.12000000000000001
985,1972.0,30.0,10.0,31.0,0.14
986,1972.0,40.0,3.0,2.0,0.39
987,1972.0,40.0,4.0,9.0,0.52
988,1972.0,40.0,5.0,22.5,0.155
989,1972.0,40.0,8.0,15.0,0.20500000000000002
990,1972.0,40.0,10.0,31.0,0.26
991,1972.0,49.0,8.0,10.0,0.24
992,1972.0,50.0,3.0,2.0,0.35
993,1972.0,50.0,4.0,9.0,0.53
994,1972.0,50.0,5.0,22.5,0.23
995,1972.0,50.0,8.0,20.0,0.16
996,1972.0,50.0,10.0,31.0,0.34
997,1972.0,59.0,8.0,10.0,0.62
998,1972.0,60.0,3.0,2.0,0.41
999,1972.0,60.0,4.0,9.0,0.48
1000,1972.0,60.0,5.0,22.5,0.565
1001,1972.0,60.0,8.0,20.0,0.47
1002,1972.0,60.0,10.0,31.0,0.55
1003,1972.0,69.0,8.0,10.0,1.17
1004,1972.0,70.0,3.0,2.0,0.45
1005,1972.0,70.0,4.0,9.0,3.0
1006,1972.0,70.0,5.0,22.5,1.355
1007,1972.0,70.0,8.0,20.0,1.02
1008,1972.0,70.0,10.0,31.0,0.95
1009,1972.0,79.0,8.0,10.0,1.55
1010,1972.0,80.0,3.0,2.0,1.04
1011,1972.0,80.0,4.0,9.0,3.71
1012,1972.0,80.0,5.0,22.5,2.07
1013,1972.0,80.0,10.0,31.0,2.17
1014,1972.0,89.0,8.0,10.0,1.97
1015,1972.0,90.0,3.0,2.0,2.26
1016,1972.0,90.0,4.0,9.0,3.85
1017,1972.0,90.0,5.0,22.5,2.5
1018,1972.0,90.0,8.0,20.0,2.05
1019,1972.0,90.0,10.0,31.0,2.17
1020,1972.0,99.0,8.0,10.0,2.2
1021,1972.0,100.0,3.0,2.0,2.42
1022,1972.0,100.0,4.0,9.0,3.92
1023,1972.0,100.0,5.0,22.5,3.465
1024,1972.0,100.0,8.0,20.0,2.58
1025,1972.0,100.0,10.0,31.0,2.24
1026,1972.0,109.0,8.0,10.0,2.2
1027,1972.0,110.0,4.0,9.0,4.06
1028,1972.0,110.0,5.0,19.0,2.98
1029,1972.0,124.0,8.0,10.0,2.22
1030,1972.0,125.0,3.0,2.0,2.38
1031,1972.0,125.0,4.0,9.0,3.85
1032,1972.0,125.0,5.0,22.5,2.61
1033,1972.0,125.0,8.0,20.0,2.11
1034,1972.0,125.0,10.0,31.0,1.87
1035,1972.0,148.0,8.0,10.0,2.57
1036,1972.0,150.0,3.0,2.0,2.62
1037,1972.0,150.0,4.0,9.0,5.3
1038,1972.0,150.0,5.0,22.5,3.835
1039,1972.0,150.0,8.0,20.0,3.01
1040,1972.0,150.0,10.0,31.0,2.88
1041,1972.0,173.0,8.0,10.0,2.74
1042,1972.0,175.0,3.0,2.0,3.92
1043,1972.0,175.0,4.0,9.0,6.36
1044,1972.0,175.0,5.0,22.5,4.18
1045,1972.0,175.0,8.0,20.0,3.26
1046,1972.0,175.0,10.0,31.0,3.27
1047,1972.0,198.0,8.0,10.0,3.04
1048,1972.0,200.0,3.0,2.0,4.49
1049,1972.0,200.0,5.0,22.5,4.7
1050,1972.0,200.0,8.0,20.0,2.09
1051,1972.0,200.0,10.0,31.0,3.27
1052,1972.0,215.0,5.0,19.0,5.96
1053,1972.0,223.0,8.0,10.0,2.27
1054,1972.0,225.0,3.0,2.0,5.28
1055,1972.0,225.0,4.0,9.0,7.18
1056,1972.0,225.0,5.0,22.5,5.31
1057,1972.0,225.0,8.0,20.0,2.12
1058,1972.0,225.0,10.0,31.0,2.72
1059,1972.0,233.0,8.0,10.0,2.68
1060,1972.0,235.0,5.0,19.0,7.55
1061,1972.0,240.0,3.0,2.0,5.91
1062,1972.0,240.0,5.0,22.5,6.47
1063,1972.0,240.0,8.0,20.0,5.91
1064,1972.0,240.0,10.0,31.0,2.7
1065,1972.0,242.0,4.0,9.0,8.59
1066,1973.0,0.0,1.0,17.0,0.34
1067,1973.0,0.0,5.0,24.0,0.11
1068,1973.0,0.0,9.0,11.0,0.1
1069,1973.0,1.0,3.0,31.0,0.29
1070,1973.0,1.0,5.0,25.0,0.04
1071,1973.0,1.0,11.0,11.0,0.11
1072,1973.0,5.0,1.0,17.0,0.32
1073,1973.0,5.0,5.0,24.5,0.1
1074,1973.0,5.0,9.0,11.0,0.1
1075,1973.0,10.0,1.0,17.0,0.26
1076,1973.0,10.0,3.0,31.0,0.29
1077,1973.0,10.0,5.0,24.5,0.095
1078,1973.0,10.0,9.0,11.0,0.1
1079,1973.0,10.0,11.0,11.0,0.11
1080,1973.0,15.0,1.0,17.0,0.34
1081,1973.0,15.0,5.0,24.0,0.14
1082,1973.0,15.0,9.0,11.0,0.1
1083,1973.0,20.0,1.0,17.0,0.33
1084,1973.0,20.0,3.0,31.0,0.24
1085,1973.0,20.0,5.0,24.5,0.115
1086,1973.0,20.0,9.0,11.0,0.1
1087,1973.0,20.0,11.0,11.0,0.11
1088,1973.0,30.0,1.0,17.0,0.34
1089,1973.0,30.0,3.0,31.0,0.26
1090,1973.0,30.0,5.0,24.5,0.10500000000000001
1091,1973.0,30.0,9.0,11.0,0.2
1092,1973.0,30.0,11.0,11.0,0.11
1093,1973.0,40.0,1.0,17.0,0.34
1094,1973.0,40.0,3.0,31.0,0.27
1095,1973.0,40.0,5.0,24.5,0.26
1096,1973.0,40.0,9.0,11.0,0.3
1097,1973.0,40.0,11.0,11.0,0.11
1098,1973.0,47.0,11.0,11.0,0.11
1099,1973.0,49.0,3.0,31.0,0.27
1100,1973.0,49.0,5.0,25.0,0.26
1101,1973.0,50.0,1.0,17.0,0.36
1102,1973.0,50.0,9.0,11.0,0.3
1103,1973.0,56.0,11.0,11.0,0.44
1104,1973.0,59.0,3.0,31.0,0.37
1105,1973.0,59.0,5.0,25.0,0.6
1106,1973.0,60.0,1.0,17.0,0.38
1107,1973.0,60.0,5.0,24.0,0.71
1108,1973.0,60.0,9.0,11.0,0.5
1109,1973.0,66.0,11.0,11.0,1.44
1110,1973.0,69.0,3.0,31.0,2.14
1111,1973.0,69.0,5.0,25.0,1.92
1112,1973.0,70.0,1.0,17.0,0.52
1113,1973.0,70.0,5.0,24.0,1.85
1114,1973.0,70.0,9.0,11.0,1.5
1115,1973.0,75.0,11.0,11.0,2.26
1116,1973.0,79.0,3.0,31.0,2.82
1117,1973.0,79.0,5.0,25.0,2.45
1118,1973.0,80.0,1.0,17.0,2.35
1119,1973.0,80.0,5.0,24.0,2.13
1120,1973.0,80.0,9.0,11.0,2.3
1121,1973.0,84.0,11.0,11.0,2.57
1122,1973.0,89.0,3.0,31.0,3.56
1123,1973.0,89.0,5.0,25.0,2.45
1124,1973.0,90.0,1.0,17.0,2.48
1125,1973.0,90.0,5.0,24.0,2.1
1126,1973.0,90.0,9.0,11.0,2.4
1127,1973.0,94.0,11.0,11.0,2.26
1128,1973.0,99.0,3.0,31.0,3.93
1129,1973.0,99.0,5.0,25.0,2.31
1130,1973.0,100.0,1.0,17.0,2.3
1131,1973.0,100.0,5.0,24.0,1.92
1132,1973.0,100.0,9.0,11.0,2.4
1133,1973.0,103.0,11.0,11.0,2.14
1134,1973.0,104.0,5.0,25.0,3.14
1135,1973.0,109.0,3.0,31.0,3.84
1136,1973.0,117.0,11.0,11.0,2.11
1137,1973.0,118.0,5.0,25.0,3.14
1138,1973.0,124.0,3.0,31.0,3.81
1139,1973.0,125.0,1.0,17.0,2.2
1140,1973.0,125.0,5.0,24.0,2.15
1141,1973.0,125.0,9.0,11.0,2.3
1142,1973.0,140.0,11.0,11.0,2.45
1143,1973.0,142.0,5.0,25.0,4.12
1144,1973.0,148.0,3.0,31.0,4.82
1145,1973.0,150.0,1.0,17.0,3.0
1146,1973.0,150.0,5.0,24.0,2.97
1147,1973.0,150.0,9.0,11.0,3.1
1148,1973.0,163.0,11.0,11.0,3.33
1149,1973.0,167.0,5.0,25.0,4.85
1150,1973.0,173.0,3.0,31.0,5.28
1151,1973.0,175.0,1.0,17.0,3.18
1152,1973.0,175.0,5.0,24.0,3.41
1153,1973.0,175.0,9.0,11.0,3.5
1154,1973.0,186.0,11.0,11.0,3.5
1155,1973.0,192.0,5.0,25.0,4.85
1156,1973.0,198.0,3.0,31.0,5.27
1157,1973.0,200.0,1.0,17.0,3.15
1158,1973.0,200.0,5.0,24.0,3.26
1159,1973.0,200.0,9.0,11.0,3.3
1160,1973.0,217.0,5.0,25.0,3.92
1161,1973.0,223.0,3.0,31.0,4.98
1162,1973.0,225.0,1.0,17.0,2.96
1163,1973.0,225.0,5.0,24.0,3.15
1164,1973.0,225.0,9.0,11.0,3.1
1165,1973.0,232.0,5.0,25.0,3.9
1166,1973.0,233.0,11.0,11.0,3.71
1167,1973.0,237.0,5.0,24.0,3.2
1168,1973.0,238.0,3.0,31.0,4.97
1169,1973.0,240.0,9.0,11.0,3.7
1170,1974.0,0.0,2.0,25.0,0.46
1171,1974.0,0.0,9.0,11.0,0.04
1172,1974.0,0.0,11.0,7.0,0.19
1173,1974.0,1.0,2.0,18.0,0.48
1174,1974.0,1.0,3.0,28.0,0.41
1175,1974.0,1.0,4.0,4.0,0.42
1176,1974.0,1.0,11.0,6.0,0.08
1177,1974.0,5.0,2.0,25.0,0.47
1178,1974.0,5.0,9.0,11.0,0.04
1179,1974.0,5.0,11.0,7.0,0.17
1180,1974.0,10.0,2.0,21.5,0.49
1181,1974.0,10.0,4.0,4.0,0.41
1182,1974.0,10.0,9.0,11.0,0.03
1183,1974.0,10.0,11.0,6.5,0.12000000000000001
1184,1974.0,15.0,2.0,25.0,0.47
1185,1974.0,15.0,9.0,11.0,0.03
1186,1974.0,15.0,11.0,7.0,0.18
1187,1974.0,20.0,2.0,21.5,0.475
1188,1974.0,20.0,4.0,4.0,0.41
1189,1974.0,20.0,9.0,11.0,0.03
1190,1974.0,20.0,11.0,6.5,0.12000000000000001
