,Year,Month,Day,Depth,no3
2173,1982.0,8.0,7.0,48.6,0.94
2174,1982.0,8.0,7.0,58.5,3.63
2175,1982.0,8.0,7.0,69.7,4.59
2176,1982.0,8.0,7.0,79.9,8.89
2177,1982.0,8.0,7.0,89.8,8.52
2178,1982.0,8.0,7.0,99.7,7.95
2179,1982.0,8.0,7.0,109.4,7.36
2180,1982.0,8.0,7.0,124.1,0.07
2181,1982.0,8.0,7.0,150.3,0.0
2182,1982.0,8.0,7.0,175.5,0.0
2183,1982.0,8.0,7.0,201.7,0.0
2184,1982.0,8.0,7.0,227.0,0.0
2185,1982.0,8.0,7.0,243.1,0.0
2186,1982.0,8.0,31.0,0.5,0.22
2187,1982.0,8.0,31.0,10.0,0.2
2188,1982.0,8.0,31.0,60.0,1.75
2189,1982.0,8.0,31.0,225.0,0.0
2190,1982.0,9.0,30.0,0.5,0.12
2191,1982.0,9.0,30.0,10.0,0.28
2192,1982.0,9.0,30.0,60.0,2.35
2193,1982.0,9.0,30.0,225.0,0.0
2194,1982.0,10.0,31.0,1.0,0.52
2195,1982.0,10.0,31.0,4.9,0.52
2196,1982.0,10.0,31.0,9.6,0.51
2197,1982.0,10.0,31.0,13.9,0.83
2198,1982.0,10.0,31.0,19.7,0.67
2199,1982.0,10.0,31.0,29.9,0.57
2200,1982.0,10.0,31.0,39.7,0.41
2201,1982.0,10.0,31.0,49.8,2.54
2202,1982.0,10.0,31.0,60.2,2.49
2203,1982.0,10.0,31.0,69.7,4.39
2204,1982.0,10.0,31.0,78.9,6.96
2205,1982.0,10.0,31.0,89.5,9.23
2206,1982.0,10.0,31.0,239.3,0.08
2207,1982.0,11.0,17.0,0.0,1.31
2208,1982.0,11.0,17.0,2.0,1.41
2209,1982.0,11.0,17.0,5.0,1.42
2210,1982.0,11.0,17.0,10.0,1.35
2211,1982.0,11.0,17.0,15.0,1.31
2212,1982.0,11.0,17.0,20.0,1.4
2213,1982.0,11.0,17.0,30.0,1.26
2214,1982.0,11.0,17.0,40.0,1.31
2215,1982.0,11.0,17.0,50.0,1.37
2216,1982.0,11.0,17.0,60.0,1.33
2217,1982.0,11.0,17.0,70.0,4.71
2218,1982.0,11.0,17.0,80.0,8.1
2219,1982.0,11.0,17.0,90.0,8.35
2220,1982.0,11.0,17.0,100.0,7.15
2221,1982.0,11.0,17.0,125.0,0.0
2222,1982.0,11.0,17.0,150.0,0.0
2223,1982.0,11.0,17.0,175.0,0.0
2224,1982.0,11.0,17.0,200.0,0.0
2225,1982.0,11.0,17.0,225.0,0.0
2226,1982.0,11.0,17.0,235.0,0.0
2227,1983.0,1.0,15.0,0.5,3.59
2228,1983.0,1.0,15.0,10.0,3.55
2229,1983.0,1.0,15.0,60.0,3.62
2230,1983.0,1.0,15.0,225.0,0.0
2231,1983.0,1.0,21.0,0.0,3.11
2232,1983.0,1.0,21.0,5.0,3.43
2233,1983.0,1.0,21.0,10.0,3.41
2234,1983.0,1.0,21.0,15.0,3.38
2235,1983.0,1.0,21.0,20.0,3.51
2236,1983.0,1.0,21.0,30.0,3.48
2237,1983.0,1.0,21.0,40.0,3.49
2238,1983.0,1.0,21.0,50.0,3.4
2239,1983.0,1.0,21.0,60.0,3.31
2240,1983.0,1.0,21.0,70.0,6.6
2241,1983.0,1.0,21.0,80.0,7.32
2242,1983.0,1.0,21.0,90.0,8.17
2243,1983.0,1.0,21.0,100.0,5.83
2244,1983.0,1.0,21.0,125.0,0.0
2245,1983.0,1.0,21.0,150.0,0.0
2246,1983.0,1.0,21.0,175.0,0.0
2247,1983.0,1.0,21.0,200.0,0.0
2248,1983.0,1.0,21.0,225.0,0.0
2249,1983.0,1.0,21.0,240.0,0.0
2250,1983.0,2.0,10.0,0.5,4.1
2251,1983.0,2.0,10.0,10.0,4.1
2252,1983.0,2.0,10.0,60.0,4.1
2253,1983.0,3.0,3.0,0.5,5.5
2254,1983.0,3.0,3.0,10.0,5.3
2255,1983.0,3.0,3.0,60.0,4.9
2256,1983.0,3.0,3.0,225.0,0.0
2257,1983.0,3.0,29.0,0.5,4.4
2258,1983.0,3.0,29.0,10.0,4.5
2259,1983.0,3.0,29.0,60.0,4.9
2260,1983.0,3.0,29.0,225.0,0.0
2261,1983.0,4.0,2.0,1.0,4.89
2262,1983.0,4.0,2.0,1.5,4.9
2263,1983.0,4.0,2.0,6.5,4.89
2264,1983.0,4.0,2.0,7.0,4.9
2265,1983.0,4.0,2.0,11.0,4.9
2266,1983.0,4.0,2.0,11.2,4.9
2267,1983.0,4.0,2.0,17.1,4.88
2268,1983.0,4.0,2.0,22.2,4.91
2269,1983.0,4.0,2.0,32.2,4.84
2270,1983.0,4.0,2.0,41.7,4.92
2271,1983.0,4.0,2.0,51.0,4.91
2272,1983.0,4.0,2.0,61.5,4.92
2273,1983.0,4.0,2.0,71.6,4.92
2274,1983.0,4.0,2.0,81.5,6.49
2275,1983.0,4.0,2.0,91.5,7.8
2276,1983.0,4.0,2.0,101.3,7.41
2277,1983.0,4.0,2.0,110.6,5.79
2278,1983.0,4.0,2.0,126.7,0.0
2279,1983.0,4.0,2.0,153.7,0.0
2280,1983.0,4.0,2.0,178.8,0.0
2281,1983.0,4.0,2.0,202.8,0.0
2282,1983.0,4.0,2.0,228.8,0.0
2283,1983.0,4.0,2.0,246.3,0.5
2284,1983.0,5.0,22.0,1.0,0.04
2285,1983.0,5.0,22.0,5.7,0.05
2286,1983.0,5.0,22.0,10.6,0.05
2287,1983.0,5.0,22.0,15.4,0.05
2288,1983.0,5.0,22.0,20.3,0.05
2289,1983.0,5.0,22.0,30.4,0.47
2290,1983.0,5.0,22.0,40.6,0.82
2291,1983.0,5.0,22.0,50.7,0.89
2292,1983.0,5.0,22.0,60.4,3.37
2293,1983.0,5.0,22.0,70.6,4.54
2294,1983.0,5.0,22.0,80.4,6.75
2295,1983.0,5.0,22.0,90.3,7.39
2296,1983.0,5.0,22.0,99.7,6.93
2297,1983.0,5.0,22.0,108.8,5.05
2298,1983.0,5.0,22.0,124.8,0.27
2299,1983.0,5.0,22.0,149.0,0.2
2300,1983.0,5.0,22.0,174.3,0.04
2301,1983.0,5.0,22.0,199.8,0.08
2302,1983.0,5.0,22.0,224.0,0.09
2303,1983.0,5.0,22.0,244.5,0.06
2304,1983.0,6.0,13.0,0.0,0.1
2305,1983.0,6.0,13.0,2.0,0.1
2306,1983.0,6.0,13.0,5.0,0.1
2307,1983.0,6.0,13.0,10.0,0.1
2308,1983.0,6.0,13.0,15.0,0.1
2309,1983.0,6.0,13.0,20.0,0.1
2310,1983.0,6.0,13.0,30.0,0.13
2311,1983.0,6.0,13.0,40.0,0.14
2312,1983.0,6.0,13.0,50.0,0.46
2313,1983.0,6.0,13.0,60.0,2.31
2314,1983.0,6.0,13.0,70.0,5.45
2315,1983.0,6.0,13.0,80.0,7.62
2316,1983.0,6.0,13.0,90.0,6.28
2317,1983.0,6.0,13.0,100.0,4.9
2318,1983.0,6.0,13.0,125.0,0.17
2319,1983.0,6.0,13.0,150.0,0.0
2320,1983.0,6.0,13.0,175.0,0.0
2321,1983.0,6.0,13.0,200.0,0.0
2322,1983.0,6.0,13.0,225.0,0.0
2323,1983.0,6.0,13.0,240.0,0.0
2324,1983.0,6.0,29.0,225.0,0.0
2325,1983.0,7.0,11.0,0.5,0.52
2326,1983.0,7.0,11.0,10.0,0.76
2327,1983.0,7.0,11.0,60.0,2.32
2328,1983.0,7.0,11.0,225.0,0.0
2329,1983.0,8.0,11.0,1.0,0.12
2330,1983.0,8.0,11.0,3.3,0.13
2331,1983.0,8.0,11.0,8.1,0.13
2332,1983.0,8.0,11.0,13.5,0.1
2333,1983.0,8.0,11.0,18.1,0.11
2334,1983.0,8.0,11.0,28.7,0.19
2335,1983.0,8.0,11.0,38.8,0.7
2336,1983.0,8.0,11.0,48.4,0.73
2337,1983.0,8.0,11.0,58.9,1.47
2338,1983.0,8.0,11.0,68.8,4.53
2339,1983.0,8.0,11.0,78.3,7.45
2340,1983.0,8.0,11.0,88.0,8.64
2341,1983.0,8.0,11.0,98.9,8.59
2342,1983.0,8.0,11.0,108.8,7.02
2343,1983.0,8.0,11.0,122.8,5.27
2344,1983.0,8.0,11.0,148.8,0.0
2345,1983.0,8.0,11.0,173.2,0.0
2346,1983.0,8.0,11.0,197.6,0.0
2347,1983.0,8.0,11.0,224.0,0.0
2348,1983.0,8.0,11.0,246.0,0.0
2349,1983.0,8.0,31.0,0.5,0.29
2350,1983.0,8.0,31.0,10.0,0.34
2351,1983.0,8.0,31.0,60.0,1.85
2352,1983.0,8.0,31.0,225.0,0.0
2353,1983.0,9.0,21.0,0.0,0.1
2354,1983.0,9.0,21.0,5.0,0.1
2355,1983.0,9.0,21.0,10.0,0.1
2356,1983.0,9.0,21.0,15.0,0.1
2357,1983.0,9.0,21.0,20.0,0.1
2358,1983.0,9.0,21.0,30.0,1.23
2359,1983.0,9.0,21.0,40.0,2.04
2360,1983.0,9.0,21.0,50.0,1.39
2361,1983.0,9.0,21.0,60.0,1.81
2362,1983.0,9.0,21.0,70.0,6.16
2363,1983.0,9.0,21.0,80.0,7.77
2364,1983.0,9.0,21.0,90.0,7.32
2365,1983.0,9.0,21.0,100.0,8.22
2366,1983.0,9.0,21.0,125.0,4.82
2367,1983.0,9.0,21.0,150.0,0.0
2368,1983.0,9.0,21.0,175.0,0.0
2369,1983.0,9.0,21.0,200.0,0.0
2370,1983.0,9.0,21.0,225.0,0.0
2371,1983.0,9.0,21.0,240.0,0.0
2372,1983.0,10.0,13.0,0.5,0.26
2373,1983.0,10.0,13.0,10.0,0.25
2374,1983.0,10.0,13.0,60.0,3.8
2375,1983.0,10.0,13.0,225.0,0.0
2376,1983.0,11.0,3.0,1.0,0.97
2377,1983.0,11.0,3.0,4.7,0.98
2378,1983.0,11.0,3.0,9.5,0.97
2379,1983.0,11.0,3.0,13.9,0.98
2380,1983.0,11.0,3.0,19.9,1.02
2381,1983.0,11.0,3.0,29.0,0.99
2382,1983.0,11.0,3.0,39.6,1.25
2383,1983.0,11.0,3.0,50.8,5.32
2384,1983.0,11.0,3.0,59.6,6.53
2385,1983.0,11.0,3.0,69.2,7.58
2386,1983.0,11.0,3.0,80.8,8.34
2387,1983.0,11.0,3.0,90.0,8.55
2388,1983.0,11.0,3.0,99.7,8.77
2389,1983.0,11.0,3.0,109.1,8.72
2390,1983.0,11.0,3.0,124.8,6.03
2391,1983.0,11.0,3.0,149.2,0.34
2392,1983.0,11.0,3.0,174.3,0.0
2393,1983.0,11.0,3.0,200.7,0.0
2394,1983.0,11.0,3.0,223.5,0.0
2395,1983.0,11.0,3.0,242.4,0.0
2396,1983.0,11.0,12.0,1.0,1.18
2397,1983.0,11.0,12.0,4.9,1.21
2398,1983.0,11.0,12.0,10.0,1.22
2399,1983.0,11.0,12.0,15.0,1.26
2400,1983.0,11.0,12.0,19.4,1.24
2401,1983.0,11.0,12.0,29.7,1.24
2402,1983.0,11.0,12.0,39.2,1.21
2403,1983.0,11.0,12.0,49.9,1.2
2404,1983.0,11.0,12.0,59.2,1.53
2405,1983.0,11.0,12.0,70.8,6.55
2406,1983.0,11.0,12.0,78.8,8.05
2407,1983.0,11.0,12.0,89.5,8.67
2408,1983.0,11.0,12.0,99.7,7.56
2409,1983.0,11.0,12.0,110.3,6.42
2410,1983.0,11.0,12.0,124.0,1.8
2411,1983.0,11.0,12.0,149.2,3.82
2412,1983.0,11.0,12.0,174.2,0.0
2413,1983.0,11.0,12.0,198.7,0.0
2414,1983.0,11.0,12.0,224.3,0.0
2415,1983.0,11.0,12.0,236.8,0.0
2416,1983.0,11.0,16.0,0.0,1.41
2417,1983.0,11.0,16.0,2.0,1.41
2418,1983.0,11.0,16.0,5.0,1.33
2419,1983.0,11.0,16.0,10.0,1.41
2420,1983.0,11.0,16.0,15.0,1.34
2421,1983.0,11.0,16.0,20.0,1.39
2422,1983.0,11.0,16.0,30.0,1.24
2423,1983.0,11.0,16.0,40.0,1.36
2424,1983.0,11.0,16.0,50.0,1.37
2425,1983.0,11.0,16.0,60.0,5.52
2426,1983.0,11.0,16.0,70.0,7.28
2427,1983.0,11.0,16.0,80.0,7.88
2428,1983.0,11.0,16.0,90.0,8.28
2429,1983.0,11.0,16.0,100.0,8.66
2430,1983.0,11.0,16.0,125.0,7.02
2431,1983.0,11.0,16.0,150.0,1.74
2432,1983.0,11.0,16.0,175.0,0.0
2433,1983.0,11.0,16.0,200.0,0.0
2434,1983.0,11.0,16.0,225.0,0.0
2435,1983.0,11.0,16.0,240.0,0.0
2436,1984.0,1.0,31.0,2.0,4.58
2437,1984.0,1.0,31.0,3.9,4.65
2438,1984.0,1.0,31.0,4.0,4.7
2439,1984.0,1.0,31.0,9.9,4.58
2440,1984.0,1.0,31.0,10.0,4.6
2441,1984.0,1.0,31.0,13.6,4.68
2442,1984.0,1.0,31.0,18.9,4.48
2443,1984.0,1.0,31.0,30.8,4.56
2444,1984.0,1.0,31.0,40.6,4.47
2445,1984.0,1.0,31.0,50.1,4.57
2446,1984.0,1.0,31.0,59.9,4.64
2447,1984.0,1.0,31.0,69.6,4.71
2448,1984.0,1.0,31.0,80.6,5.5
2449,1984.0,1.0,31.0,88.7,5.81
2450,1984.0,1.0,31.0,99.0,8.92
2451,1984.0,1.0,31.0,110.3,8.11
2452,1984.0,1.0,31.0,124.9,6.75
2453,1984.0,1.0,31.0,149.5,0.0
2454,1984.0,1.0,31.0,173.2,0.0
2455,1984.0,1.0,31.0,199.8,0.0
2456,1984.0,1.0,31.0,222.8,0.0
2457,1984.0,1.0,31.0,228.6,0.0
2458,1984.0,2.0,2.0,0.5,4.9
2459,1984.0,2.0,2.0,10.0,4.8
2460,1984.0,2.0,2.0,60.0,4.2
2461,1984.0,2.0,2.0,225.0,0.0
2462,1984.0,3.0,9.0,0.5,5.2
2463,1984.0,3.0,9.0,10.0,5.4
2464,1984.0,3.0,9.0,60.0,14.6
2465,1984.0,3.0,9.0,225.0,0.0
2466,1984.0,4.0,5.0,1.5,5.2
2467,1984.0,4.0,5.0,10.0,5.3
2468,1984.0,4.0,6.0,1.5,4.8
2469,1984.0,4.0,6.0,10.0,4.8
2470,1984.0,4.0,8.0,1.5,4.9
2471,1984.0,4.0,8.0,10.0,5.0
2472,1984.0,4.0,10.0,0.5,5.2
2473,1984.0,4.0,10.0,1.5,4.8
2474,1984.0,4.0,10.0,10.0,4.9
2475,1984.0,4.0,10.0,60.0,5.9
2476,1984.0,4.0,10.0,225.0,0.0
2477,1984.0,4.0,11.0,1.5,3.6
2478,1984.0,4.0,12.0,1.5,3.6
2479,1984.0,4.0,12.0,10.0,3.6
2480,1984.0,5.0,2.0,0.5,1.14
2481,1984.0,5.0,2.0,10.0,1.0
2482,1984.0,5.0,2.0,60.0,2.08
2483,1984.0,5.0,2.0,225.0,0.0
2484,1984.0,5.0,12.0,2.0,0.19
2485,1984.0,5.0,12.0,4.4,0.18
2486,1984.0,5.0,12.0,10.1,0.18
2487,1984.0,5.0,12.0,15.0,0.2
2488,1984.0,5.0,12.0,19.6,0.23
2489,1984.0,5.0,12.0,29.3,0.27
2490,1984.0,5.0,12.0,40.1,0.89
2491,1984.0,5.0,12.0,49.2,1.88
2492,1984.0,5.0,12.0,59.7,3.13
2493,1984.0,5.0,12.0,69.7,6.06
2494,1984.0,5.0,12.0,79.5,7.1
2495,1984.0,5.0,12.0,90.1,7.48
2496,1984.0,5.0,12.0,100.3,8.3
2497,1984.0,5.0,12.0,110.0,8.37
2498,1984.0,5.0,12.0,125.0,7.87
2499,1984.0,5.0,12.0,149.8,0.0
2500,1984.0,5.0,12.0,174.5,0.0
2501,1984.0,5.0,12.0,199.8,0.0
2502,1984.0,5.0,12.0,224.8,0.0
2503,1984.0,5.0,12.0,240.5,0.0
2504,1984.0,5.0,20.0,0.0,0.1
2505,1984.0,5.0,20.0,2.0,0.1
2506,1984.0,5.0,20.0,5.0,0.12
2507,1984.0,5.0,20.0,10.0,0.1
2508,1984.0,5.0,20.0,15.0,0.1
2509,1984.0,5.0,20.0,20.0,0.11
2510,1984.0,5.0,20.0,30.0,0.17
2511,1984.0,5.0,20.0,40.0,0.65
2512,1984.0,5.0,20.0,50.0,1.53
2513,1984.0,5.0,20.0,60.0,3.37
2514,1984.0,5.0,20.0,70.0,5.38
2515,1984.0,5.0,20.0,80.0,6.15
2516,1984.0,5.0,20.0,90.0,6.49
2517,1984.0,5.0,20.0,100.0,6.77
2518,1984.0,5.0,20.0,125.0,6.38
2519,1984.0,5.0,20.0,150.0,0.0
2520,1984.0,5.0,20.0,175.0,0.0
2521,1984.0,5.0,20.0,200.0,0.0
2522,1984.0,5.0,20.0,225.0,0.0
2523,1984.0,5.0,20.0,240.0,0.0
2524,1984.0,5.0,22.0,0.5,0.34
2525,1984.0,5.0,22.0,10.0,0.62
2526,1984.0,5.0,22.0,60.0,1.63
2527,1984.0,5.0,22.0,225.0,0.0
2528,1984.0,8.0,10.0,1.0,0.1
2529,1984.0,8.0,10.0,4.6,0.1
2530,1984.0,8.0,10.0,8.9,0.08
2531,1984.0,8.0,10.0,14.2,0.07
2532,1984.0,8.0,10.0,19.1,0.11
2533,1984.0,8.0,10.0,29.2,0.68
2534,1984.0,8.0,10.0,38.9,0.53
2535,1984.0,8.0,10.0,49.2,0.69
2536,1984.0,8.0,10.0,59.2,1.71
2537,1984.0,8.0,10.0,69.4,4.96
2538,1984.0,8.0,10.0,79.1,7.95
2539,1984.0,8.0,10.0,89.2,8.9
2540,1984.0,8.0,10.0,99.3,9.02
2541,1984.0,8.0,10.0,109.3,8.85
2542,1984.0,8.0,10.0,124.2,7.94
2543,1984.0,8.0,10.0,149.3,3.39
2544,1984.0,8.0,10.0,173.4,0.0
2545,1984.0,8.0,10.0,198.4,0.0
2546,1984.0,8.0,10.0,223.3,0.0
2547,1984.0,8.0,10.0,239.9,0.0
2548,1984.0,8.0,14.0,0.5,0.25
2549,1984.0,8.0,14.0,10.0,0.26
2550,1984.0,8.0,14.0,60.0,1.19
2551,1984.0,8.0,14.0,225.0,0.0
2552,1984.0,9.0,24.0,0.0,0.1
2553,1984.0,9.0,24.0,5.0,0.1
2554,1984.0,9.0,24.0,10.0,0.12
2555,1984.0,9.0,24.0,15.0,0.1
2556,1984.0,9.0,24.0,20.0,0.15
2557,1984.0,9.0,24.0,30.0,0.33
2558,1984.0,9.0,24.0,40.0,0.85
2559,1984.0,9.0,24.0,50.0,1.46
2560,1984.0,9.0,24.0,60.0,3.09
2561,1984.0,9.0,24.0,70.0,6.76
2562,1984.0,9.0,24.0,80.0,8.21
2563,1984.0,9.0,24.0,90.0,8.92
2564,1984.0,9.0,24.0,100.0,9.01
2565,1984.0,9.0,24.0,125.0,7.74
2566,1984.0,9.0,24.0,150.0,0.0
2567,1984.0,9.0,24.0,175.0,0.0
2568,1984.0,9.0,24.0,200.0,0.0
2569,1984.0,9.0,24.0,225.0,0.0
2570,1984.0,9.0,24.0,240.0,0.0
2571,1984.0,11.0,3.0,2.0,0.78
2572,1984.0,11.0,3.0,4.8,0.58
2573,1984.0,11.0,3.0,10.6,0.57
2574,1984.0,11.0,3.0,14.6,0.57
2575,1984.0,11.0,3.0,20.4,0.63
2576,1984.0,11.0,3.0,30.4,0.62
2577,1984.0,11.0,3.0,40.1,0.55
2578,1984.0,11.0,3.0,49.8,0.88
2579,1984.0,11.0,3.0,60.8,4.83
2580,1984.0,11.0,3.0,70.4,6.88
2581,1984.0,11.0,3.0,79.9,8.01
2582,1984.0,11.0,3.0,90.1,8.38
2583,1984.0,11.0,3.0,100.0,8.77
2584,1984.0,11.0,3.0,110.3,8.17
2585,1984.0,11.0,3.0,125.2,7.08
2586,1984.0,11.0,3.0,150.0,0.0
2587,1984.0,11.0,3.0,174.3,0.0
2588,1984.0,11.0,3.0,199.7,0.0
2589,1984.0,11.0,3.0,224.8,0.0
2590,1984.0,11.0,3.0,237.7,0.0
2591,1984.0,11.0,7.0,0.0,0.56
2592,1984.0,11.0,7.0,2.0,0.57
2593,1984.0,11.0,7.0,5.0,0.56
2594,1984.0,11.0,7.0,10.0,0.61
2595,1984.0,11.0,7.0,15.0,0.63
2596,1984.0,11.0,7.0,20.0,0.58
2597,1984.0,11.0,7.0,30.0,0.51
2598,1984.0,11.0,7.0,40.0,0.49
2599,1984.0,11.0,7.0,50.0,2.75
2600,1984.0,11.0,7.0,60.0,3.19
2601,1984.0,11.0,7.0,70.0,5.93
2602,1984.0,11.0,7.0,80.0,6.73
2603,1984.0,11.0,7.0,90.0,7.13
2604,1984.0,11.0,7.0,100.0,7.1
2605,1984.0,11.0,7.0,125.0,6.95
2606,1984.0,11.0,7.0,150.0,0.0
2607,1984.0,11.0,7.0,175.0,0.0
2608,1984.0,11.0,7.0,200.0,0.0
2609,1984.0,11.0,7.0,225.0,0.0
2610,1984.0,11.0,7.0,240.0,0.0
2611,1984.0,11.0,9.0,0.5,0.99
2612,1984.0,11.0,9.0,10.0,1.08
2613,1984.0,11.0,9.0,60.0,3.78
2614,1984.0,11.0,9.0,225.0,0.0
2615,1984.0,12.0,4.0,0.5,2.15
2616,1984.0,12.0,4.0,10.0,2.22
2617,1984.0,12.0,4.0,60.0,4.2
2618,1984.0,12.0,4.0,225.0,0.0
2619,1985.0,1.0,24.0,0.0,3.11
2620,1985.0,1.0,24.0,5.0,3.27
2621,1985.0,1.0,24.0,10.0,2.99
2622,1985.0,1.0,24.0,15.0,3.66
2623,1985.0,1.0,24.0,20.0,3.23
2624,1985.0,1.0,24.0,30.0,4.39
2625,1985.0,1.0,24.0,40.0,3.56
2626,1985.0,1.0,24.0,50.0,4.14
2627,1985.0,1.0,24.0,60.0,6.75
2628,1985.0,1.0,24.0,70.0,5.4
2629,1985.0,1.0,24.0,80.0,7.15
2630,1985.0,1.0,24.0,90.0,7.25
2631,1985.0,1.0,24.0,100.0,7.28
2632,1985.0,1.0,24.0,125.0,6.8
2633,1985.0,1.0,24.0,150.0,0.0
2634,1985.0,1.0,24.0,175.0,0.0
2635,1985.0,1.0,24.0,200.0,0.0
2636,1985.0,1.0,24.0,225.0,0.0
2637,1985.0,1.0,24.0,240.0,0.0
2638,1985.0,2.0,5.0,2.5,4.19
2639,1985.0,2.0,5.0,4.5,4.14
2640,1985.0,2.0,5.0,9.3,4.09
2641,1985.0,2.0,5.0,10.0,4.4
2642,1985.0,2.0,5.0,14.4,4.14
2643,1985.0,2.0,5.0,19.5,4.0
2644,1985.0,2.0,5.0,29.7,4.05
2645,1985.0,2.0,5.0,39.4,3.57
2646,1985.0,2.0,5.0,49.6,3.56
2647,1985.0,2.0,5.0,59.6,3.67
2648,1985.0,2.0,5.0,60.0,4.0
2649,1985.0,2.0,5.0,69.5,9.21
2650,1985.0,2.0,5.0,79.6,9.03
2651,1985.0,2.0,5.0,89.6,9.16
2652,1985.0,2.0,5.0,99.7,9.01
2653,1985.0,2.0,5.0,109.6,9.71
2654,1985.0,2.0,5.0,124.3,9.4
2655,1985.0,2.0,5.0,149.5,6.29
2656,1985.0,2.0,5.0,174.5,0.0
2657,1985.0,2.0,5.0,199.5,0.0
2658,1985.0,2.0,5.0,224.6,0.0
2659,1985.0,2.0,5.0,225.0,0.0
2660,1985.0,2.0,5.0,229.9,0.0
2661,1985.0,3.0,6.0,0.0,4.7
2662,1985.0,3.0,6.0,10.0,4.7
2663,1985.0,3.0,6.0,60.0,7.5
2664,1985.0,3.0,6.0,225.0,0.0
2665,1985.0,3.0,17.0,1.0,5.38
2666,1985.0,3.0,17.0,4.1,5.4
2667,1985.0,3.0,17.0,9.3,5.22
2668,1985.0,3.0,17.0,14.5,5.05
2669,1985.0,3.0,17.0,19.6,5.31
2670,1985.0,3.0,17.0,29.6,5.31
2671,1985.0,3.0,17.0,39.3,5.21
2672,1985.0,3.0,17.0,49.3,5.81
2673,1985.0,3.0,17.0,59.4,7.55
2674,1985.0,3.0,17.0,71.0,8.41
2675,1985.0,3.0,17.0,81.3,8.98
2676,1985.0,3.0,17.0,91.8,9.56
2677,1985.0,3.0,17.0,101.9,9.82
2678,1985.0,3.0,17.0,112.3,9.83
2679,1985.0,3.0,17.0,127.6,9.81
2680,1985.0,3.0,17.0,153.0,2.43
2681,1985.0,3.0,17.0,179.1,0.0
2682,1985.0,3.0,17.0,204.7,0.0
2683,1985.0,3.0,17.0,230.4,0.0
2684,1985.0,3.0,17.0,241.6,0.0
2685,1985.0,5.0,6.0,1.0,0.12
2686,1985.0,5.0,6.0,5.2,0.1
2687,1985.0,5.0,6.0,10.6,0.12
2688,1985.0,5.0,6.0,15.4,0.12
2689,1985.0,5.0,6.0,20.6,0.08
2690,1985.0,5.0,6.0,30.6,2.56
2691,1985.0,5.0,6.0,40.3,3.84
2692,1985.0,5.0,6.0,50.6,3.7
2693,1985.0,5.0,6.0,60.1,5.87
2694,1985.0,5.0,6.0,70.6,8.43
2695,1985.0,5.0,6.0,80.5,8.61
2696,1985.0,5.0,6.0,90.8,9.41
2697,1985.0,5.0,6.0,100.5,9.32
2698,1985.0,5.0,6.0,110.3,9.65
2699,1985.0,5.0,6.0,125.8,8.58
2700,1985.0,5.0,6.0,150.2,0.0
2701,1985.0,5.0,6.0,175.6,0.0
2702,1985.0,5.0,6.0,200.4,0.0
2703,1985.0,5.0,6.0,225.4,0.0
2704,1985.0,5.0,6.0,239.4,0.0
2705,1985.0,5.0,14.0,0.5,0.22
2706,1985.0,5.0,14.0,10.0,0.18
2707,1985.0,5.0,14.0,60.0,6.2
2708,1985.0,5.0,14.0,225.0,0.26
2709,1985.0,5.0,28.0,0.5,0.27
2710,1985.0,5.0,28.0,10.0,0.1
2711,1985.0,5.0,28.0,60.0,4.2
2712,1985.0,5.0,28.0,225.0,0.0
2713,1985.0,6.0,11.0,0.0,0.15
2714,1985.0,6.0,11.0,2.0,0.23
2715,1985.0,6.0,11.0,5.0,0.21
2716,1985.0,6.0,11.0,10.0,0.17
2717,1985.0,6.0,11.0,15.0,0.16
2718,1985.0,6.0,11.0,20.0,0.31
2719,1985.0,6.0,11.0,30.0,1.6
2720,1985.0,6.0,11.0,40.0,2.19
2721,1985.0,6.0,11.0,50.0,3.19
2722,1985.0,6.0,11.0,60.0,5.22
2723,1985.0,6.0,11.0,70.0,7.75
2724,1985.0,6.0,11.0,80.0,8.9
2725,1985.0,6.0,11.0,90.0,9.6
2726,1985.0,6.0,11.0,100.0,9.25
2727,1985.0,6.0,11.0,125.0,9.51
2728,1985.0,6.0,11.0,150.0,0.0
2729,1985.0,6.0,11.0,175.0,0.0
2730,1985.0,6.0,11.0,200.0,0.0
2731,1985.0,6.0,11.0,225.0,0.0
2732,1985.0,6.0,11.0,240.0,0.0
2733,1985.0,6.0,27.0,0.5,0.58
2734,1985.0,6.0,27.0,10.0,0.55
2735,1985.0,6.0,27.0,60.0,4.2
2736,1985.0,7.0,20.0,0.5,0.15
2737,1985.0,7.0,20.0,10.0,0.1
2738,1985.0,7.0,20.0,60.0,2.59
2739,1985.0,7.0,20.0,225.0,0.0
2740,1985.0,8.0,9.0,1.0,0.11
2741,1985.0,8.0,9.0,4.6,0.09
2742,1985.0,8.0,9.0,9.6,0.08
2743,1985.0,8.0,9.0,14.8,0.11
2744,1985.0,8.0,9.0,19.5,0.1
2745,1985.0,8.0,9.0,30.3,0.11
2746,1985.0,8.0,9.0,40.3,0.22
2747,1985.0,8.0,9.0,50.5,0.86
2748,1985.0,8.0,9.0,60.4,1.42
2749,1985.0,8.0,9.0,71.0,4.84
2750,1985.0,8.0,9.0,81.0,7.97
2751,1985.0,8.0,9.0,91.1,8.48
2752,1985.0,8.0,9.0,101.4,8.47
2753,1985.0,8.0,9.0,111.6,8.97
2754,1985.0,8.0,9.0,126.5,8.51
